PC1,PC2,Clusters
-25921.032220209396,-20.774660080172566,0
-59195.03155200853,14.953348299997174,0
-84587.0315646454,14.169587650953147,5
-75712.03253913959,-36.7138403158053,5
-43481.03257097161,-38.60967059581479,0
-76552.03187723726,-1.796323286781913,5
-40612.032443681295,-32.474691966664395,0
-68944.03270379102,-45.56045645175277,0
-90652.031470858,19.152182238930976,5
-83704.03244844054,-32.46163091576214,5
-70675.03141957367,20.538970497125803,0
4880.968396770069,11.975258224910391,0
-67160.0313711529,24.13760158085742,0
-81385.03138567854,24.473047546870475,5
-44932.03220437537,-18.085152255774204,0
1827.9684574894782,15.92517657232517,0
-30039.031429834373,21.804310781187695,0
-48319.03225378771,-20.974910824620522,0
-44465.032212087535,-18.452482803692675,0
2507.9684389730974,14.92233819417055,0
-81999.03139948928,23.806051405562613,5
-55559.03126612847,30.928139141679083,0
-106652.03257974569,-38.2717665917656,5
-67879.03238869144,-28.156674779170217,0
-82399.03220835411,-18.419230838219747,5
81534.96840418543,13.498294251368748,3
-33599.0317306075,6.066746922545434,0
-64519.031841220014,0.6878180776188856,0
1760.9679096188047,-12.598158776997849,0
-84732.03206311286,-10.988609407226221,5
-23425.03185914579,0.25900466348061,0
-32305.03202352568,-8.271842429232208,0
-53132.03204373934,-10.4692284490676,0
-39292.031262968056,30.263214854635407,0
-32572.032645298023,-42.64474635863705,0
-67839.03186666206,-0.9731794059116652,0
60654.967572768044,-30.71745515775453,3
-78999.03222331457,-19.713638307247237,5
-58332.032052252296,-11.080054500709167,0
-77932.03116010698,35.975595498493675,5
-84985.03094126291,47.16348353094753,5
-33372.031271266635,29.59673126223973,0
-60732.03263493322,-42.61762268935837,0
-42105.03172326941,5.60036435895023,0
-76239.03195374578,-4.56729336349521,5
-55772.031729913695,6.617128695948438,0
-74435.03019291884,87.90994784602378,5
-74999.03225644885,-20.037616647385775,5
-119532.03130151918,30.270019485298064,5
-116467.03177534045,5.753313123043839,5
-33705.030928149965,49.33226505404562,0
-70465.03152697886,17.794334052980787,0
-80132.0313055033,29.2184683670435,5
-114399.03273417674,-45.20258177663763,5
-104599.03161685611,13.845304847150814,5
-53972.03280337085,-49.471398628417944,0
-99492.03222203635,-18.933443501500122,5
-80519.0319213588,-3.287328514269916,5
-92025.03229075429,-22.331049680892505,5
-99945.03237213685,-26.074107833799573,5
33427.968374361866,10.878796379215714,3
13067.96725300717,-47.55504488303946,3
-54652.031639954395,11.077821924384892,0
7987.968429381057,14.200396828832154,3
-3972.031924233539,-4.451401866066163,0
7600.967720732238,-23.098917956770578,3
-8732.031923858885,-4.387473877658223,0
-31692.031833505025,0.584600931263509,0
-16119.032567851013,-35.90013529224217,0
-20199.030873101117,52.56176353942345,0
-53732.031637237116,12.925862165612628,0
-44986.03159175761,14.958265282521154,0
46333.96732861351,-42.33574087012484,3
-3212.0326693328097,-41.90754890793882,0
253.9684299758519,15.584014643991196,0
37000.96862395122,25.75453678029163,3
-13439.03257635713,-36.74025478793834,0
-54866.03170516272,8.692224857550855,0
-1759.0325183297682,-33.51876687253991,0
-71852.0321953388,-16.646344774305092,0
3120.9672894099785,-43.909636284500934,0
1040.9676883614447,-23.237083779524013,0
4334.967543459177,-31.038381659598755,0
-39172.032392668334,-26.912754386680362,0
4680.967707763775,-22.460574801235637,0
18454.967920503434,-11.116809512365577,3
-17852.032244355476,-19.515586475240113,0
40214.967327068705,-42.1590821599404,3
-52759.03103995588,42.89741534787359,0
-57772.03241829004,-30.477228591920962,0
-53105.031050716556,42.09783502251099,0
-29654.032624306245,-41.05924046344941,0
-47510.03190581442,-2.3046886255556274,0
-46262.030866105284,52.39516851593041,0
-59357.03211389284,-13.339005293255852,0
-64465.03237550671,-27.337839064091654,0
-69999.0324063953,-29.576193384044558,0
-94705.03225689674,-21.295454217536786,5
-68159.03113003267,37.93063195118427,0
-93932.03228795687,-22.23639093440235,5
-85039.03245886866,-31.93356154583455,5
-44932.03262237791,-40.95789607616541,0
-53425.03159009386,14.163636369181262,0
-65372.032352329756,-26.86850041740381,0
-27065.03143726362,21.383838026173777,0
-27079.031447792106,20.849015646361835,0
-63465.031412907905,22.57231368317855,0
-54199.03106025237,42.423347998316984,0
-59332.03243538528,-30.79545241805576,0
-73225.03132896073,27.24931747393535,0
-79439.03153812884,17.070172776131812,5
-96812.03127798066,29.907691526712256,5
-91652.03125811413,31.1236431067274,5
-70732.03154155283,17.104597030157635,0
-66172.03185347022,0.9000105465323145,0
-59412.03227066746,-22.4304818199585,0
-61039.031419487845,22.352732507150847,0
-68292.03217063437,-15.909674174504005,0
43440.968268131925,5.9034785702123145,3
43667.96826910268,6.543530839647872,3
76107.9670463287,-58.210346680136055,3
70427.9691677232,54.45250865665008,3
175067.967867274,-16.517996941817003,1
75947.96750849049,-34.30373879640538,3
61200.96739191434,-40.106867008083995,3
45627.96835101431,10.849192317788592,3
78107.96707045508,-56.930783304388896,3
175254.96785475174,-17.273890941434246,1
70280.96816963796,0.9521399623308042,3
-20279.032567516784,-35.196834361589865,0
-13172.032327483117,-23.57517930853153,0
-2599.032032543648,-7.8997402569592765,0
15427.967808783636,-15.900407487033434,3
-1039.0325117871107,-32.770247014957704,0
-45065.03167950362,10.417837849177616,0
0.9675138599122874,-32.50565384460781,0
9014.967339004419,-40.7374641416754,3
-14905.031847648468,1.573800394675672,0
-8319.032323258085,-22.566850755528534,0
51654.96722168935,-47.685562555362154,3
17160.967906370526,-10.616539958273236,3
-10585.032648252498,-40.1045380536155,0
15414.967806673056,-16.012809772189726,3
947.9674899551319,-32.69799547185174,0
-13172.032831125864,-49.865949332681055,0
52240.968735491915,31.577367538031268,3
-14919.03184335184,1.8050243747394603,0
-8332.03234036779,-23.4580819444231,0
-2612.0320290686213,-7.712219897660162,0
-20292.032567451504,-35.19269867676843,0
9000.967339473602,-40.7131689406269,3
17147.96790979037,-10.43892286108202,3
-18359.032267536153,-21.1046073784738,0
-22186.032619224774,-39.26971391052683,0
-53212.03186182014,1.0388923055054136,0
-75732.03156050842,15.244353286378782,5
-65239.03123035905,32.484272788849864,0
-75732.03177593192,4.022075877500896,5
-54732.03246871417,-32.152888284103696,0
-68732.0317748975,4.0129035607722585,0
-77732.03125330157,31.420868685844823,5
-88732.03135815714,26.184154512324,5
-72732.03264707449,-42.20386015747539,0
-58732.032414333196,-29.230732715310253,0
-73225.0323778776,-27.53945059490043,0
-75732.03258588706,-38.98291586343464,5
-44732.03205843261,-11.295892636500767,0
-63732.03179974994,2.3868811949156736,0
-74065.03177691932,3.645754409820327,5
-68732.03060591617,65.11749617005691,0
-51732.031749755726,5.08332153783293,0
-81225.03172021623,6.676291903913793,5
-3679.031602994248,11.921351767293046,0
-58105.03266808408,-43.89621695968212,0
-82319.03104661472,41.18486725332602,5
-62825.031489843124,18.056187506106284,0
-30639.03227921194,-23.757442068110848,0
-79959.03227111282,-22.699714110705656,5
-97052.03087556946,50.42223343694042,5
-60585.03208268745,-13.436129391472235,0
-53212.030847849936,52.79402865510369,0
-6132.030748324003,57.218095561287726,0
-58732.0312615718,30.959165433169773,0
-28012.031880845054,-1.8939152121485705,0
-97332.03028285535,83.41610562205179,5
-58785.03092045974,48.905955076810955,0
-65812.03140456707,23.64442638774301,0
-95919.0324891641,-32.49819939934409,5
-51759.03212388253,-13.946528918997913,0
-74879.03091549326,49.51628196247228,5
-94665.03240112706,-28.04202202798325,5
-60959.031480103295,19.631657886926632,0
-121519.03028146934,83.17766532279671,5
-90305.031406161,23.4516864480849,5
-58065.03221733062,-18.912292628586812,0
-30612.03242295282,-30.404615751031685,0
-81359.03223593856,-19.251177790403574,5
-42065.032590627845,-39.22822404354115,0
-58625.03114029791,38.16299291270465,0
358547.9682083593,0.17785784060991716,6
-91252.0319527961,-5.394797246623639,5
-45292.03219123298,-18.371633309943462,0
-66785.03209232277,-13.030487830926774,0
-73812.0319735411,-6.1031926276009045,5
-56079.03155303333,15.853484769717255,0
84907.96810541739,-2.785049586068652,3
-98065.0323278344,-25.26158977725447,5
-115105.03260734398,-39.4050943437356,5
-36505.03152615542,17.09877012818501,0
357160.967309876,-47.605619545236394,6
-15559.032285011723,-22.356070804880787,0
-45239.03203524399,-10.230819138081387,0
-72959.03284218631,-52.034174805785135,0
-6799.031994414254,-8.077591230494917,0
-45545.03187361668,-1.2090020337221148,0
-64919.03113478169,37.837458857674534,0
17440.968279620953,5.821894568195418,3
-99839.03251527951,-34.453507944617726,5
-67892.0322181148,-19.17973020539526,0
-43745.03203249336,-9.31347024092149,0
-48839.03012885398,90.42066933955871,0
362747.96817719727,-1.4513465894405186,6
83747.9674743035,-36.58232288484723,3
362707.9676401457,-30.576771301135352,6
-14745.032385329949,-28.007890570442015,0
-56412.03192425531,-3.834098274665962,0
16960.968292827456,6.80417621959306,3
-12345.032035192038,-10.24883170140096,0
-36585.03206708579,-11.67284804577372,0
307787.967556187,-33.745733390114665,6
393814.96767848986,-28.15313093260113,6
353307.96732986683,-46.332802441919924,6
254334.9681234522,-3.375817379973185,1
303840.96896927553,40.4780861178138,6
351467.9684834817,14.24661795905213,6
-14079.032245887443,-21.527054583019734,0
17707.967668970785,-26.027719623836703,3
-10239.032466756733,-33.00690373627472,0
-23132.032351811242,-26.816337624204536,0
-29172.032279353763,-22.73553795801054,0
-33292.032580666855,-38.36149034593829,0
-20305.030778047076,56.67241737561298,0
-53119.03156620503,15.476775730918234,0
-73985.03246072124,-31.504452920919405,5
-44199.03202134467,-9.03353180893211,0
-57879.03222400459,-19.786344399154515,0
-97879.03025837132,84.34625636919486,5
-78412.03056652485,68.050748613243,5
-95345.03028975644,83.03175378332278,5
-34505.0315656412,14.998564926709236,0
-56732.03266151037,-42.85660677843626,0
-4799.03199582253,-8.158874315319437,0
-4132.030738041474,57.73833284196999,0
-58959.0314775157,19.74440100239667,0
-63812.03140934036,23.369966124114427,0
-26012.031891964987,-2.492823663013567,0
-54079.03155402947,15.778975677614596,0
-56065.03221756441,-18.940041655229663,0
-56625.031159034115,37.15135032092229,0
-79359.0322282301,-18.853980196473657,5
-42639.03188043425,-2.1637015643256063,0
-17612.03205673484,-11.864639459361484,0
5480.968026361603,-6.920080735315622,0
-82065.03151598836,17.562921962572204,5
-32425.031357581116,25.679878067684655,0
-82692.0317277065,6.709074540492779,5
-17999.03162321914,11.045138910406479,0
-60839.032618437195,-40.873587862696965,0
-17252.03183701934,-0.09202028777616533,0
151280.96857755387,20.413503465616685,1
-93252.03186759217,-0.913706756499522,5
-14132.031272976805,29.809742153544164,0
-37492.03026878511,84.09422611794392,0
-43532.03156673562,14.44005931568465,0
-53385.03126385482,29.87961374487236,0
-11612.031534745533,16.16972130249667,0
3787.9672159648035,-49.60535951671399,0
-76705.03175936651,5.24577663247338,5
-54599.03184342757,0.2983922783168964,0
-21679.031703251443,7.006072519160398,0
-49692.03140199004,22.68563918751329,0
-43639.031948999414,-5.357625851169004,0
-29612.032026728644,-10.177523270839515,0
-75572.03183733957,0.79898851599539,5
-64985.03202358712,-9.644899400636064,0
-33105.03203541314,-10.798782215226538,0
66814.96816469415,0.7566763036802797,3
20974.967562276783,-29.49233713613343,3
23480.968325649505,9.829710596465858,3
-40719.03233519301,-24.848579464753584,0
-38679.03188872422,-1.4581819638986246,0
-47319.03195152388,-5.390507628883327,0
-91012.03190825439,-2.913764770447486,5
-77439.03205284607,-10.46759992055118,5
-28745.032644934778,-42.57062436077305,0
-77732.03212471439,-14.786201887669776,5
-57679.032069609006,-12.009985234116897,0
-37919.03175577795,5.875123908372331,0
-44332.0321299363,-14.338372159894035,0
-20839.031964776426,-7.257424808793687,0
-30559.031692963646,7.743518313998933,0
-84399.03087688204,51.57311447072135,5
-29797.031812671805,0.982583774261002,0
-35105.03164398784,9.48516143898452,0
-39937.03071060323,59.04968309851051,0
-43145.03258552923,-40.2911440211668,0
47920.96729874829,-45.665954976934515,3
-52172.031880836614,-1.9333493848639876,0
37374.96812904658,-1.9595327584537756,3
37134.967919579416,-13.026665017679079,3
-2372.03229273099,-24.18015301017377,0
-42305.031851981825,-1.2029973535891543,0
1130.9673399289313,-43.749104961118164,0
800.9681529699301,-0.9890722761316226,0
-48425.03154187184,14.949074802653485,0
-63919.030903491104,49.122523152486934,0
-60479.031722417916,6.456084372677438,0
-48972.03156023452,14.226952507737721,0
-2985.030245285976,83.21786032673108,0
-83692.03113632897,36.482731754628986,5
-37079.0316634021,8.941000446359396,0
-53519.031182119856,33.97870275368456,0
-92199.03140491551,22.541807404029726,5
-44079.03144230455,19.963219410979207,0
-47652.03208279176,-13.690263803037752,0
-84012.03214980569,-17.125303576778492,5
-28239.031776784133,2.576623106569059,0
-76639.03156434916,13.854033646816049,5
-48692.031512496644,16.46386769733823,0
-29599.030929319124,46.91203405852542,0
-18612.03202442403,-9.48606176102804,0
11387.968503054057,18.375923330455464,3
-45999.03198113956,-7.118996322971952,0
-135239.03166614842,9.832370413672152,5
-69639.03075533186,57.441554779755336,0
-13252.031457203091,19.407752329036242,0
-63119.032373912225,-27.47826490763258,0
-26945.032144494675,-15.960792141236723,0
-28825.032328672183,-25.546923738542773,0
-25492.030736221845,58.311489909290145,0
-67265.03205359506,-10.790139424490192,0
-76212.03315521142,-68.69299554578026,5
-51639.0323921252,-28.375932862939322,0
-73319.0321785582,-17.513954114285042,0
-98985.0321706055,-16.76198945203214,5
-35225.03193037081,-4.31304006373027,0
-35132.031555503985,15.164582406345431,0
-134092.0318878295,-1.190800306773511,5
-140025.0314741209,20.207157585274246,5
-142772.03156654898,15.20929869512591,5
-136519.0316461086,11.186621412504664,5
-132305.03185493217,0.15525695253013794,5
-61292.031787440676,3.3384371064937994,0
-131225.03181019393,2.277894314219651,5
-68212.03289469081,-54.24491179002871,0
59720.96764137695,-26.45564427414972,3
-44425.03182832667,1.6049549743565876,0
116760.96902268857,45.416634711674305,1
-70359.03141798696,23.682119533057715,0
-43852.031770189176,4.491663455606769,0
-17025.031379806343,25.246614311647164,0
-75412.03129137753,29.95226480258856,5
-72159.03161832644,12.068846568849608,0
-45571.031965272996,-6.222803379101336,0
-83665.03114483113,37.26259213765701,5
-55785.03148198474,18.831678252290686,0
-34825.03056866574,66.67235704353763,0
-61332.032697898365,-44.04946598649907,0
-51858.03186322609,-0.11034879469464443,0
-36440.0323177377,-25.2703206456046,0
-20399.03212795002,-15.223827293198028,0
-70155.03166383377,9.293353234869457,0
-15542.031518376432,16.771286420343728,0
11299.969379117625,64.33161162876752,3
-25852.031945663446,-4.786408525428143,0
-12559.03193968028,-4.369184118109402,0
-48185.03141177117,25.07833033818997,0
21840.96736144033,-39.77168304449458,3
-81212.03183818379,2.768253487130579,5
-46852.0308338023,54.83516849362451,0
-51132.03249951769,-32.48783750843393,0
-1905.0309511736268,48.58432667180779,0
-23399.0325911651,-37.91111517589427,0
-33625.03239045659,-26.64664663167872,0
18720.96737624993,-40.420451011870895,3
42294.9687218942,30.446944701834497,3
4854.969062872347,49.31388172354977,0
1987.9676637851226,-24.614915553147426,0
11867.9673603978,-41.19066445102389,3
29987.969101404247,51.58576691881217,3
-42985.03282809624,-50.401680111026266,0
-51652.032528175565,-34.627723908976506,0
-7625.032481742877,-32.44605519603164,0
-66559.03142382074,23.62425051805053,0
-6932.032327735011,-24.311368964603773,0
6934.967589846521,-28.622299042354527,0
174.9681067467027,-1.8597068113634094,0
-32412.032010103954,-7.569080147310643,0
-5719.032643614308,-41.13220614436132,0
21320.967467441573,-35.42811569795994,3
-12305.032355741569,-25.741058207583663,0
13347.96731817833,-42.98996980978235,3
-46972.032864649984,-51.52123378742816,0
48707.9677560821,-19.6118423011105,3
-22879.032109691354,-12.69941028231932,0
-28679.031316213892,29.655466645347303,0
14214.96735396242,-40.62792788044537,3
-62025.0307176701,60.84169491831423,0
-4985.031999544211,-7.242283872886958,0
-76279.03179059943,3.268267158599599,5
-73239.03119001689,34.3774973319957,0
-46239.03159877556,11.476525298830225,0
-10265.031573069951,13.81423678888875,0
-89199.03225486612,-21.795533765088877,5
-55132.03163652762,10.790011704991642,0
-90599.03158108356,13.740507703073831,5
-89465.03146541343,20.05110944122714,5
-71039.0326278476,-41.5365374619018,0
-61825.03164914364,9.701432372389789,0
-54265.03185851406,-1.1286486297266407,0
-80972.03166326904,9.62912774785238,5
-36151.03117156238,35.02425330867737,0
13774.968660790182,25.475614299029644,3
-48532.03147831661,18.599475263115295,0
-58159.031756436365,4.679856359900242,0
-100839.03153431704,16.17559971124885,5
-45399.03147521027,19.136037414421594,0
-96425.03231415244,-24.73538395706734,5
-17959.031511042966,17.098504436409968,0
-46225.0315894431,13.177364158507473,0
-44465.031507796404,17.614867341688864,0
-68399.03138798382,23.767601112578006,0
-62692.031562867545,14.708212536545005,0
-9172.031419399282,21.41372170729366,0
-24865.032045254542,-11.18892897804534,0
-69399.03135827894,25.073754502675115,0
-43079.03201216008,-8.847949216842181,0
15134.968236444169,3.21343511908573,3
42707.96756976977,-32.172248787527906,3
34560.96805556939,-5.150490227246436,3
-45065.03224674385,-20.644903566777288,0
-53132.03204749356,-10.134670351927696,0
-40865.03123392226,32.967180447360164,0
-50572.0321909597,-17.647456048703717,0
-45745.031702782,8.184597770656538,0
-52932.03204912515,-10.176424347413985,0
-42372.03205579458,-10.330923578023345,0
-53719.0321817621,-17.20019999894059,0
-53065.03240637496,-28.89586060960876,0
-79345.03164583501,11.39494036089377,5
-59465.031895258144,-1.6042600466864485,0
-43239.03166943573,9.951447738310321,0
11120.968057005084,-4.7702455288191885,3
-60119.03066463073,63.33215674936764,0
-17199.032558929583,-37.29641488674093,0
-63252.032186772296,-17.429149065370993,0
-73252.03229233946,-22.848432918684296,0
-22145.032197024004,-17.650630052253035,0
-69465.03124865465,32.591854379032355,0
-25052.032632633898,-40.767150239974214,0
-37225.03235717304,-26.222434213365915,0
-25865.03247447824,-33.21603932401523,0
-41399.03124320574,32.136605299364476,0
-52892.03217673913,-16.90011947030574,0
-52439.03242765769,-30.09975590967791,0
-45799.03224977612,-20.700146469378794,0
36560.96869927202,28.838171744072753,3
-63065.031975727616,-6.496791058547899,0
21227.967471718468,-35.80552307516355,3
-51132.03210270504,-13.49560378578559,0
-9039.03128005276,29.34731979055178,0
-18399.031232107198,31.92420419922962,0
-79799.03261369719,-40.27096565836932,5
-43265.03020209365,86.96906465650892,0
-9039.031277758215,29.458015260683595,0
-49065.03153641996,16.965451186048682,0
4040.9685601217207,22.20527968522606,0
21707.96789129637,-14.6233592389314,3
-53665.03209675642,-13.208626928356594,0
-18399.031267661805,30.04680982635682,0
-37532.03171435656,7.2980193437158505,0
9107.967726111936,-22.203392204288534,3
16254.96854128933,19.07301038970465,3
16254.968541045848,19.060795899714122,3
8280.968333516037,8.827345059485637,3
17934.968530402024,18.93551704698234,3
2800.96834541313,9.744964243599952,0
18480.968518469745,18.892770084226385,3
7956.968333613564,8.835516685589184,3
9535.968632770033,24.992323679621904,3
3451.9683448935975,9.703009324482466,0
67840.969217468,55.22201683284567,3
66667.96921928658,55.31481077444619,3
-18305.031923573028,-5.236818369571054,0
-59239.03249539598,-35.26319750807109,0
-67932.03200361272,-9.07291779422411,0
-85932.03229389308,-24.193697865764747,5
-49425.03203064698,-10.87778961654621,0
-43759.03155963146,14.701301730397816,0
-43439.03200529667,-8.999097920710199,0
-70492.03162990353,10.556166165548376,0
-53932.03147982867,18.26978211710346,0
-90532.03250602535,-35.62785898721697,5
-50172.03166349229,8.651696414177792,0
-52999.03188214594,-2.689282414030046,0
-29639.031574405788,12.845185129933355,0
-67865.03154318669,14.855901275989652,0
64200.967799829144,-20.248561340662704,3
-46225.031643644295,9.855951258031638,0
-51172.03156127682,14.021679515152343,0
-71692.03270822455,-46.07282692563999,0
-24772.032062117913,-12.442008416658084,0
-47168.03153921862,15.552691495793397,0
215928.96754665242,-34.88025090648276,1
421955.96752653713,-37.47940800275603,6
193071.9677516197,-23.49776101462595,1
45113.96749595704,-36.09924004590128,3
47639.96890473174,38.91008496280588,3
81763.96855948726,19.82187421703594,3
447137.96771765815,-27.64718572382833,6
-38505.031920445035,-4.804933146894143,0
-48972.03179851599,2.2409431855286073,0
-32665.031685044378,7.505089437982079,0
-39839.03159970822,12.779575860498014,0
3600.968393965246,11.539707593482404,0
-106932.03155497064,15.259507048940804,5
-26132.03237525691,-28.758668722879975,0
-68905.0317699429,3.913988015808741,0
-56985.031703414075,6.680683596339932,0
-47439.03190194251,-3.848758266260006,0
-69865.03159855457,12.456399652470694,0
-60839.031694721896,7.518672957376154,0
-60599.032702956436,-45.64545396723203,0
-30305.03174890342,4.483946525033204,0
-87052.03193889903,-5.0619608776955545,5
-32812.03134854697,25.740666297471677,0
-118452.03191601712,-3.324514176846364,5
-71199.03166882531,8.935298748932581,0
36067.96785159153,-15.832084802580027,3
-27332.031409524032,23.12138245754258,0
-61199.031381092995,23.9995562538941,0
200.9678465827892,-15.79258311221514,0
-89252.03183578476,-0.07802735371313929,5
-63225.031650481105,10.350842338676884,0
-55492.03164163968,10.60491143233213,0
-66919.03154056284,16.054459788060313,0
-46919.03230422328,-24.018141130573895,0
82840.96806520259,-6.419923454035768,3
131840.96892055997,38.1402002866229,1
86534.96892198222,38.80139575331572,3
-37225.032395927585,-28.561224331376565,0
29267.96849571989,17.43901589569964,3
100760.96855713974,21.178491541536232,1
181494.96797237702,-11.23012108070914,1
-45559.03152816463,17.203471303264394,0
-90625.03233763085,-24.948696993773027,5
41267.96810111005,-3.3197860843633293,3
-42132.03206206186,-10.630817744264007,0
-42372.032064479834,-11.162698976968016,0
-26132.0320659914,-10.65385847263137,0
-57172.03170153854,7.734935890177695,0
5707.9683480340755,10.112260853691495,0
-63799.031913006766,-2.9343044328737307,0
-1572.0315968083742,14.206255733831284,0
667.9674235651328,-37.8331613148851,0
-23265.031783379207,3.4460801801663763,0
-101159.03226647264,-20.58823135687004,5
89600.96798946551,-9.515492176000194,1
49734.968418496224,13.119522967672012,3
-19292.03060573587,65.72627755503208,0
89667.96842979349,13.602274744414572,1
43174.96730741163,-45.09162111878996,3
-35092.03157500352,14.69261005632282,0
63467.96842494857,14.495477882527211,3
51734.96753056682,-33.022779758109195,3
9534.968334456265,9.244373809428922,3
798094.9687055852,21.73125855871237,6
-15265.031601875264,13.445373545163093,0
212974.96867506008,26.371977121671563,1
-44025.03203144742,-9.24429759774813,0
46867.968418601755,13.110454706876695,3
41667.96811774006,-3.1780254765751295,3
766934.9683277701,2.8375842601899848,6
92867.9690188567,45.0082296272158,1
51334.96749876495,-34.82932531123957,3
-11492.031759830832,4.372605962099954,0
73667.96859556559,22.047586207816465,3
-13332.032211115496,-19.494089948293563,0
28867.968774888694,32.17743465588944,3
-35972.03238241625,-28.813092185390076,0
-24865.030602923158,65.08286868721495,0
-81332.03159619898,13.7037453403682,5
-42452.03203709738,-10.287329602578936,0
-42399.03206226954,-10.841743334348962,0
40800.96917666466,53.361600816518916,3
-6105.03253762683,-35.82419803785541,0
-54999.03137350266,25.22728704800798,0
227.9682404010091,4.620291050724148,0
25467.96847039307,16.711319037195466,3
10507.968207687401,2.2899375628765313,3
-45492.03252495898,-34.40972008451483,0
94974.96876972716,31.134511186529522,1
18027.968072898744,-4.447932566726109,3
-1132.0325970244885,-39.15289794468369,0
-27132.03239867286,-29.234462662685573,0
-14865.031785212137,3.323347226076123,0
114000.96759197616,-30.603597788164024,1
68774.96781121957,-17.762523634622966,3
25267.968183936115,1.1003140451017543,3
-78439.0315013792,18.645386944161203,5
-5532.032465764292,-32.1822026669623,0
-29559.032307327492,-24.5879974411951,0
27360.96878707208,33.12457005248376,3
-13972.032643738465,-41.152387903200136,0
-1132.0324258601468,-31.567218533032715,0
-26932.032293760305,-23.45222066515346,0
-2772.0320629268535,-12.418514691562592,0
4667.967447092902,-37.542361352780944,0
-46932.03135585738,24.662488878061055,0
-10665.03156981789,13.750668344053508,0
-86905.03192580148,-3.952433648713921,5
7334.967730943958,-22.11603462442895,3
70880.96934122825,61.297307850897,3
-62892.03170265301,8.102803204672838,0
5374.967511603405,-33.914501637814325,0
-58692.032804827235,-49.1651989556822,0
35574.96732758192,-43.3911817591747,3
-64372.0315414441,16.976075256606123,0
-17625.031803386024,2.4700933656160515,0
-11199.032627829612,-41.05004203393008,0
19467.968323126348,9.438669068595956,3
-23465.03248742927,-33.17710083482491,0
-50332.032279734296,-22.298247032671355,0
25134.968529659207,19.85558865918543,3
-27865.032141558186,-15.959185044676147,0
-80599.03244194856,-31.585004289945516,5
1267.9676996598137,-24.76799523451774,0
92067.96809367678,-3.9791289440609745,1
65600.96792770881,-12.274597035072205,3
-65532.032343442756,-25.572243976806774,0
-41572.030856479425,51.921576804836775,0
-21799.03168536254,7.753614525676738,0
-34892.03209518283,-13.042846861476264,0
13494.968226363853,3.406258402418075,3
-14732.03191069985,-3.436247879972157,0
-87065.03158597463,14.241058078671529,5
-16705.032587592228,-40.10093833317961,0
-19465.03223691709,-21.348022330630556,0
17400.96747603768,-36.959838196957435,3
-49732.032181377115,-17.381990966739437,0
4534.968543797091,19.770243764550912,0
-85359.03114285338,36.681408650978085,5
-151532.0323901723,-26.65227720168464,5
320734.96836089133,8.151703182948381,6
9840.968198974238,2.5916112499178325,3
222067.96842236473,12.20009759394246,1
121400.9677093245,-24.736093481213885,1
210360.968370196,9.886260378054757,1
66627.96940196195,65.63359139351982,3
73934.96843770891,14.26837670908101,3
96267.9692596448,57.98327870866797,1
89947.96820309304,0.792980601504155,1
68254.96806138247,-6.6652615212043,3
-33985.03196965941,-6.783329007726948,0
58054.96827349975,4.873233052081233,3
171334.96857389313,20.9432096332429,1
66654.96777423145,-21.0267430545192,3
-32159.03210675539,-13.739777033270144,0
120960.9682156223,1.4592679114166884,1
-17705.032284960645,-23.820794556094057,0
-85225.03065445443,62.915182594909226,5
26734.968105536856,-2.856196113178555,3
104427.96806325315,-5.8510656210177245,1
61134.96868295653,27.02491542611216,3
152374.96820953925,1.8972704402484482,1
-22732.031177962606,35.55324357180973,0
-6492.0316697765375,9.965997047207239,0
37760.96743514153,-37.838289275825275,3
-19132.030939056945,47.58654672469828,0
82160.96773104189,-23.275867372847273,3
-13292.032031675888,-9.819701854387304,0
59894.96766345535,-26.36046779771199,3
58933.966931422125,-65.13209031677124,3
24440.96852590877,19.811622591360788,3
7333.968465134414,15.956041525383228,3
13400.968721904734,29.275366286825744,3
34494.96880192126,33.18632557506294,3
52174.96782172966,-17.42378992213284,3
16840.96904098487,46.20098051677988,3
20893.96810597286,-2.576832177641819,3
-12732.032234434242,-19.61325986652615,0
62040.96742551681,-39.0335730989995,3
-9332.032156788482,-17.2135855453715,0
137574.96750799043,-34.78573764918225,1
-1132.0324258601468,-31.567218533032715,0
-13972.032643738465,-41.152387903200136,0
171334.96857389313,20.9432096332429,1
-26932.032293760305,-23.45222066515346,0
-46932.03135585738,24.662488878061055,0
-32159.03210675539,-13.739777033270144,0
-86905.03192580148,-3.952433648713921,5
-10665.03156981789,13.750668344053508,0
-2772.0320629268535,-12.418514691562592,0
45027.96766127905,-27.192298863004282,3
50534.96733322117,-42.725455461836816,3
-26932.032293760305,-23.45222066515346,0
-46932.03135585738,24.662488878061055,0
-64372.0315414441,16.976075256606123,0
-65665.03191691436,-3.9771511909921173,0
-70132.03191968502,-4.472523624192249,0
-68425.03193042678,-4.888447630780092,0
-45812.032212370366,-19.80535824252611,0
-70865.03162475838,11.205131031211181,0
-49932.03189629162,-2.9940773919764325,0
-50385.03016119625,88.40643598506836,0
-51959.0324467303,-32.185630267229016,0
-63532.03016671972,88.18397007784779,0
-99039.03234933774,-26.31183571023078,5
-58999.03202538696,-9.481083574061728,0
-98785.03236012266,-27.390519359393593,5
-40199.03167807762,9.157788688737142,0
1227.9685553000018,20.125093062806286,0
-75239.0322033274,-18.202794882281864,5
